,设备号,入库时间,省,市,区,经度,纬度,程序解析详细地址
5877,014304A0140128,2016-10-25 16:28,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5878,014304A0140128,2016-10-25 16:32,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5879,014304A0140128,2016-10-25 16:36,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5880,014304A0140128,2016-10-25 16:40,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5881,014304A0140128,2016-10-25 16:44,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5882,014304A0140128,2016-10-25 16:48,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5883,014304A0140128,2016-10-25 16:52,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5884,014304A0140128,2016-10-25 16:56,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5885,014304A0140128,2016-10-25 17:00,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5886,014304A0140128,2016-10-25 17:04,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5887,014304A0140128,2016-10-25 17:08,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5888,014304A0140128,2016-10-25 17:12,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5889,014304A0140128,2016-10-25 17:13,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5890,014304A0140128,2016-10-25 17:16,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5891,014304A0140128,2016-10-25 17:20,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5892,014304A0140128,2016-10-25 17:24,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5893,014304A0140128,2016-10-25 17:26,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5894,014304A0140128,2016-10-25 17:26,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5895,014304A0140128,2016-10-25 17:28,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5896,014304A0140128,2016-10-25 17:31,江西,上饶,上饶市区,117.94986,28.45255,江西省上饶市信州区信州区北门乡民主村民委员会
5897,014304A0140128,2016-10-25 17:45,江西,上饶,上饶市区,117.949887,28.452737,江西省上饶市信州区信州区北门乡民主村民委员会
5898,014304A0140128,2016-10-25 17:45,江西,上饶,上饶市区,117.949887,28.452737,江西省上饶市信州区信州区北门乡民主村民委员会
5899,014304A0140128,2016-10-25 17:45,江西,上饶,上饶市区,117.949887,28.452737,江西省上饶市信州区信州区北门乡民主村民委员会
5900,014304A0140128,2016-10-25 17:45,江西,上饶,上饶市区,117.949887,28.452737,江西省上饶市信州区信州区北门乡民主村民委员会
5901,014304A0140128,2016-10-25 17:48,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5902,014304A0140128,2016-10-25 17:52,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5903,014304A0140128,2016-10-25 17:56,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5904,014304A0140128,2016-10-25 18:00,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5905,014304A0140128,2016-10-25 18:04,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5906,014304A0140128,2016-10-25 18:08,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5907,014304A0140128,2016-10-25 18:12,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5908,014304A0140128,2016-10-25 18:16,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5909,014304A0140128,2016-10-25 18:20,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5910,014304A0140128,2016-10-25 18:24,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5911,014304A0140128,2016-10-25 18:28,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5912,014304A0140128,2016-10-25 18:29,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5913,014304A0140128,2016-10-25 18:29,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5914,014304A0140128,2016-10-25 18:32,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5915,014304A0140128,2016-10-25 18:34,江西,上饶,上饶市区,117.949848,28.452573,江西省上饶市信州区信州区北门乡民主村民委员会
5916,014304A0140128,2016-10-25 18:58,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5917,014304A0140128,2016-10-25 18:58,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5918,014304A0140128,2016-10-25 18:58,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5919,014304A0140128,2016-10-25 18:58,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5920,014304A0140128,2016-10-25 19:01,江西,上饶,上饶市区,117.94974,28.452397,江西省上饶市信州区信州区北门乡民主村民委员会
5921,014304A0140128,2016-10-25 19:04,江西,上饶,上饶市区,117.949837,28.452673,江西省上饶市信州区信州区北门乡民主村民委员会
5922,014304A0140128,2016-10-25 19:04,江西,上饶,上饶市区,117.949837,28.452673,江西省上饶市信州区信州区北门乡民主村民委员会
5923,014304A0140128,2016-10-25 19:05,江西,上饶,上饶市区,117.949837,28.452673,江西省上饶市信州区信州区北门乡民主村民委员会
5924,014304A0140128,2016-10-25 19:09,江西,上饶,上饶市区,117.949837,28.452673,江西省上饶市信州区信州区北门乡民主村民委员会
5925,014304A0140128,2016-10-25 19:24,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5926,014304A0140128,2016-10-25 19:24,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5927,014304A0140128,2016-10-25 19:24,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5928,014304A0140128,2016-10-25 19:24,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5929,014304A0140128,2016-10-25 19:27,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5930,014304A0140128,2016-10-25 19:31,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5931,014304A0140128,2016-10-25 19:35,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5932,014304A0140128,2016-10-25 19:39,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5933,014304A0140128,2016-10-25 19:43,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5934,014304A0140128,2016-10-25 19:47,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5935,014304A0140128,2016-10-25 19:51,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5936,014304A0140128,2016-10-25 19:55,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5937,014304A0140128,2016-10-25 19:59,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5938,014304A0140128,2016-10-25 20:02,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5939,014304A0140128,2016-10-25 20:02,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5940,014304A0140128,2016-10-25 20:03,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5941,014304A0140128,2016-10-25 20:07,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5942,014304A0140128,2016-10-25 20:07,江西,上饶,上饶市区,117.949947,28.452548,江西省上饶市信州区信州区北门乡民主村民委员会
5943,014304A0140128,2016-10-25 20:27,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5944,014304A0140128,2016-10-25 20:28,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5945,014304A0140128,2016-10-25 20:28,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5946,014304A0140128,2016-10-25 20:28,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5947,014304A0140128,2016-10-25 20:31,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5948,014304A0140128,2016-10-25 20:35,江西,上饶,上饶市区,117.950082,28.452565,江西省上饶市信州区信州区北门乡民主村民委员会
5949,014304A0140128,2016-10-25 20:39,江西,上饶,上饶市区,117.950082,28.452565,江西省上饶市信州区信州区北门乡民主村民委员会
5950,014304A0140128,2016-10-25 20:43,江西,上饶,上饶市区,117.950082,28.452565,江西省上饶市信州区信州区北门乡民主村民委员会
5951,014304A0140128,2016-10-25 20:47,江西,上饶,上饶市区,117.950082,28.452565,江西省上饶市信州区信州区北门乡民主村民委员会
5952,014304A0140128,2016-10-25 20:48,江西,上饶,上饶市区,117.950082,28.452565,江西省上饶市信州区信州区北门乡民主村民委员会
5953,014304A0140128,2016-10-25 20:48,江西,上饶,上饶市区,117.950082,28.452565,江西省上饶市信州区信州区北门乡民主村民委员会
5954,014304A0140128,2016-10-25 20:51,江西,上饶,上饶市区,117.950082,28.452565,江西省上饶市信州区信州区北门乡民主村民委员会
5955,014304A0140128,2016-10-25 20:53,江西,上饶,上饶市区,117.950082,28.452565,江西省上饶市信州区信州区北门乡民主村民委员会
5956,014304A0140128,2016-10-25 20:57,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5957,014304A0140128,2016-10-25 20:57,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5958,014304A0140128,2016-10-25 20:57,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5959,014304A0140128,2016-10-25 20:57,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5960,014304A0140128,2016-10-25 21:00,江西,上饶,上饶市区,117.949675,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
5961,014304A0140128,2016-10-25 21:04,江西,上饶,上饶市区,117.949675,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
5962,014304A0140128,2016-10-25 21:05,江西,上饶,上饶市区,117.949675,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
5963,014304A0140128,2016-10-25 21:05,江西,上饶,上饶市区,117.949675,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
5964,014304A0140128,2016-10-25 21:08,江西,上饶,上饶市区,117.949675,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
5965,014304A0140128,2016-10-25 21:10,江西,上饶,上饶市区,117.949675,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
5966,014304A0140128,2016-10-25 22:55,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5967,014304A0140128,2016-10-25 22:55,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5968,014304A0140128,2016-10-25 22:55,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5969,014304A0140128,2016-10-25 22:55,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5970,014304A0140128,2016-10-25 22:55,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5971,014304A0140128,2016-10-25 22:55,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5972,014304A0140128,2016-10-25 22:58,江西,上饶,上饶市区,117.950232,28.452615,江西省上饶市信州区信州区北门乡民主村民委员会
5973,014304A0140128,2016-10-25 23:00,江西,上饶,上饶市区,117.950232,28.452615,江西省上饶市信州区信州区北门乡民主村民委员会
5974,014304A0140128,2016-10-26 8:12,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5975,014304A0140128,2016-10-26 8:12,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5976,014304A0140128,2016-10-26 8:12,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5977,014304A0140128,2016-10-26 8:12,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5978,014304A0140128,2016-10-26 8:15,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5979,014304A0140128,2016-10-26 8:19,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5980,014304A0140128,2016-10-26 8:23,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5981,014304A0140128,2016-10-26 8:27,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5982,014304A0140128,2016-10-26 8:31,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5983,014304A0140128,2016-10-26 8:35,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5984,014304A0140128,2016-10-26 8:39,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5985,014304A0140128,2016-10-26 8:43,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5986,014304A0140128,2016-10-26 8:47,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5987,014304A0140128,2016-10-26 8:50,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5988,014304A0140128,2016-10-26 8:50,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5989,014304A0140128,2016-10-26 8:51,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5990,014304A0140128,2016-10-26 8:51,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5991,014304A0140128,2016-10-26 8:51,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5992,014304A0140128,2016-10-26 8:55,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5993,014304A0140128,2016-10-26 8:56,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5994,014304A0140128,2016-10-26 8:56,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5995,014304A0140128,2016-10-26 8:59,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5996,014304A0140128,2016-10-26 9:01,江西,上饶,上饶市区,117.94985,28.452408,江西省上饶市信州区信州区北门乡民主村民委员会
5997,014304A0140128,2016-10-26 9:06,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5998,014304A0140128,2016-10-26 9:06,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
5999,014304A0140128,2016-10-26 9:06,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6000,014304A0140128,2016-10-26 9:06,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6001,014304A0140128,2016-10-26 9:09,江西,上饶,上饶市区,117.949862,28.452443,江西省上饶市信州区信州区北门乡民主村民委员会
6002,014304A0140128,2016-10-26 9:13,江西,上饶,上饶市区,117.949862,28.452443,江西省上饶市信州区信州区北门乡民主村民委员会
6003,014304A0140128,2016-10-26 9:13,江西,上饶,上饶市区,117.949862,28.452443,江西省上饶市信州区信州区北门乡民主村民委员会
6004,014304A0140128,2016-10-26 9:13,江西,上饶,上饶市区,117.949862,28.452443,江西省上饶市信州区信州区北门乡民主村民委员会
6005,014304A0140128,2016-10-26 9:17,江西,上饶,上饶市区,117.949862,28.452443,江西省上饶市信州区信州区北门乡民主村民委员会
6006,014304A0140128,2016-10-26 9:18,江西,上饶,上饶市区,117.949862,28.452443,江西省上饶市信州区信州区北门乡民主村民委员会
6007,014304A0140128,2016-10-26 9:36,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6008,014304A0140128,2016-10-26 9:36,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6009,014304A0140128,2016-10-26 9:36,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6010,014304A0140128,2016-10-26 9:36,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6011,014304A0140128,2016-10-26 9:39,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6012,014304A0140128,2016-10-26 9:43,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6013,014304A0140128,2016-10-26 9:47,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6014,014304A0140128,2016-10-26 9:51,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6015,014304A0140128,2016-10-26 9:55,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6016,014304A0140128,2016-10-26 9:59,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6017,014304A0140128,2016-10-26 10:03,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6018,014304A0140128,2016-10-26 10:07,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6019,014304A0140128,2016-10-26 10:11,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6020,014304A0140128,2016-10-26 10:15,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6021,014304A0140128,2016-10-26 10:19,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6022,014304A0140128,2016-10-26 10:19,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6023,014304A0140128,2016-10-26 10:19,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6024,014304A0140128,2016-10-26 10:23,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6025,014304A0140128,2016-10-26 10:24,江西,上饶,上饶市区,117.950005,28.452543,江西省上饶市信州区信州区北门乡民主村民委员会
6026,014304A0140128,2016-10-26 10:25,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6027,014304A0140128,2016-10-26 10:25,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6028,014304A0140128,2016-10-26 10:25,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6029,014304A0140128,2016-10-26 10:26,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6030,014304A0140128,2016-10-26 10:28,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6031,014304A0140128,2016-10-26 10:32,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6032,014304A0140128,2016-10-26 10:32,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6033,014304A0140128,2016-10-26 10:32,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6034,014304A0140128,2016-10-26 10:35,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6035,014304A0140128,2016-10-26 10:35,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6036,014304A0140128,2016-10-26 10:36,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6037,014304A0140128,2016-10-26 10:40,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6038,014304A0140128,2016-10-26 10:43,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6039,014304A0140128,2016-10-26 10:43,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6040,014304A0140128,2016-10-26 10:44,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6041,014304A0140128,2016-10-26 10:48,江西,上饶,上饶市区,117.949768,28.452523,江西省上饶市信州区信州区北门乡民主村民委员会
6042,014304A0140128,2016-10-26 11:05,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6043,014304A0140128,2016-10-26 11:05,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6044,014304A0140128,2016-10-26 11:05,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6045,014304A0140128,2016-10-26 11:05,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6046,014304A0140128,2016-10-26 11:08,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6047,014304A0140128,2016-10-26 11:12,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6048,014304A0140128,2016-10-26 11:16,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6049,014304A0140128,2016-10-26 11:20,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6050,014304A0140128,2016-10-26 11:24,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6051,014304A0140128,2016-10-26 11:28,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6052,014304A0140128,2016-10-26 11:28,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6053,014304A0140128,2016-10-26 11:28,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6054,014304A0140128,2016-10-26 11:32,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6055,014304A0140128,2016-10-26 11:33,江西,上饶,上饶市区,117.949555,28.45247,江西省上饶市信州区信州区北门乡民主村民委员会
6056,014304A0140128,2016-10-26 14:09,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6057,014304A0140128,2016-10-26 14:09,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6058,014304A0140128,2016-10-26 14:09,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6059,014304A0140128,2016-10-26 14:09,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6060,014304A0140128,2016-10-26 14:12,江西,上饶,上饶市区,117.949985,28.452613,江西省上饶市信州区信州区北门乡民主村民委员会
6061,014304A0140128,2016-10-26 14:16,江西,上饶,上饶市区,117.949985,28.452613,江西省上饶市信州区信州区北门乡民主村民委员会
6062,014304A0140128,2016-10-26 14:17,江西,上饶,上饶市区,117.949985,28.452613,江西省上饶市信州区信州区北门乡民主村民委员会
6063,014304A0140128,2016-10-26 14:17,江西,上饶,上饶市区,117.949985,28.452613,江西省上饶市信州区信州区北门乡民主村民委员会
6064,014304A0140128,2016-10-26 14:20,江西,上饶,上饶市区,117.949985,28.452613,江西省上饶市信州区信州区北门乡民主村民委员会
6065,014304A0140128,2016-10-26 14:22,江西,上饶,上饶市区,117.949985,28.452613,江西省上饶市信州区信州区北门乡民主村民委员会
6066,014304A0140128,2016-10-26 14:50,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6067,014304A0140128,2016-10-26 14:50,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6068,014304A0140128,2016-10-26 14:50,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6069,014304A0140128,2016-10-26 14:50,江西,上饶,上饶市区,117.949885,28.452458,江西省上饶市信州区信州区北门乡民主村民委员会
6070,014304A0140128,2016-10-26 14:53,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
6071,014304A0140128,2016-10-26 14:57,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
6072,014304A0140128,2016-10-26 15:01,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
6073,014304A0140128,2016-10-26 15:05,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
6074,014304A0140128,2016-10-26 15:09,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
6075,014304A0140128,2016-10-26 15:13,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
6076,014304A0140128,2016-10-26 15:17,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
6077,014304A0140128,2016-10-26 15:21,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
6078,014304A0140128,2016-10-26 15:21,江西,上饶,上饶市区,117.95015,28.45276,江西省上饶市信州区信州区北门乡民主村民委员会
